"Block","X","Y","Exact_dFdx","Approx_dFdx","Exact_dFdy","Approx_dFdy","Exact_Lapl","Approx_Lapl"
 2,  0.7986,  0.4040, -0.7524149E+00, -0.7524149E+00, -0.1773952E+01, -0.1773949E+01, -0.3466743E+01, -0.3472505E+01
 2,  0.8322,  0.4040, -0.8064058E+00, -0.8064058E+00, -0.1508943E+01, -0.1508941E+01, -0.2948850E+01, -0.2953750E+01
 2,  0.8678,  0.4040, -0.8536846E+00, -0.8536846E+00, -0.1210611E+01, -0.1210609E+01, -0.2365834E+01, -0.2369766E+01
 2,  0.9014,  0.4040, -0.8886329E+00, -0.8886329E+00, -0.9144068E+00, -0.9144055E+00, -0.1786978E+01, -0.1789948E+01
 2,  0.9300,  0.4040, -0.9105957E+00, -0.9105957E+00, -0.6539549E+00, -0.6539540E+00, -0.1277990E+01, -0.1280114E+01
 2,  0.9523,  0.4040, -0.9225961E+00, -0.9225961E+00, -0.4474916E+00, -0.4474910E+00, -0.8745098E+00, -0.8759631E+00
 2,  0.9685,  0.4040, -0.9284706E+00, -0.9284706E+00, -0.2963822E+00, -0.2963817E+00, -0.5792044E+00, -0.5801670E+00
 2,  0.9796,  0.4040, -0.9311245E+00, -0.9311245E+00, -0.1919052E+00, -0.1919050E+00, -0.3750305E+00, -0.3756538E+00
 2,  0.9870,  0.4040, -0.9322586E+00, -0.9322586E+00, -0.1223990E+00, -0.1223988E+00, -0.2391981E+00, -0.2395956E+00
 2,  0.9918,  0.4040, -0.9327257E+00, -0.9327257E+00, -0.7730857E-01, -0.7730846E-01, -0.1510802E+00, -0.1513313E+00
 2,  0.9949,  0.4040, -0.9329135E+00, -0.9329135E+00, -0.4852582E-01, -0.4852575E-01, -0.9483150E-01, -0.9498903E-01
 2,  0.9968,  0.4040, -0.9329879E+00, -0.9329879E+00, -0.3033967E-01, -0.3033963E-01, -0.5929125E-01, -0.5939057E-01
 2,  0.9980,  0.4040, -0.9330170E+00, -0.9330170E+00, -0.1892246E-01, -0.1892244E-01, -0.3697920E-01, -0.3703110E-01
 2,  0.0047,  0.4062,  0.9125161E+00,  0.3566159E+00, -0.4424348E-01, -0.4424349E-01, -0.8439386E-01,  0.3162208E+04
 2,  0.0057,  0.4062,  0.9124679E+00,  0.9532328E+00, -0.5395820E-01, -0.5395821E-01, -0.1029246E+00, -0.1815715E+03
 2,  0.0070,  0.4062,  0.9123964E+00,  0.9088316E+00, -0.6578408E-01, -0.6578410E-01, -0.1254823E+00,  0.1208916E+02
 2,  0.0085,  0.4062,  0.9122904E+00,  0.9126575E+00, -0.8016911E-01, -0.8016912E-01, -0.1529215E+00, -0.1107402E+01
 2,  0.0103,  0.4062,  0.9121333E+00,  0.9120892E+00, -0.9765093E-01, -0.9765095E-01, -0.1862679E+00, -0.9988598E-01
 2,  0.0126,  0.4062,  0.9119012E+00,  0.9119073E+00, -0.1188722E+00, -0.1188722E+00, -0.2267471E+00, -0.2357425E+00
 2,  0.0153,  0.4062,  0.9115586E+00,  0.9115576E+00, -0.1445968E+00, -0.1445968E+00, -0.2758165E+00, -0.2746940E+00
 2,  0.0186,  0.4062,  0.9110544E+00,  0.9110545E+00, -0.1757271E+00, -0.1757271E+00, -0.3351971E+00, -0.3353027E+00
 2,  0.0226,  0.4062,  0.9103143E+00,  0.9103143E+00, -0.2133193E+00, -0.2133193E+00, -0.4069038E+00, -0.4068265E+00
 2,  0.0274,  0.4062,  0.9092320E+00,  0.9092320E+00, -0.2585966E+00, -0.2585967E+00, -0.4932697E+00, -0.4932088E+00
 2,  0.0332,  0.4062,  0.9076560E+00,  0.9076560E+00, -0.3129547E+00, -0.3129548E+00, -0.5969570E+00, -0.5968774E+00
 2,  0.0401,  0.4062,  0.9053730E+00,  0.9053730E+00, -0.3779555E+00, -0.3779556E+00, -0.7209453E+00, -0.7208503E+00
 2,  0.0484,  0.4062,  0.9020867E+00,  0.9020867E+00, -0.4553010E+00, -0.4553011E+00, -0.8684809E+00, -0.8683662E+00
 2,  0.0582,  0.4062,  0.8973918E+00,  0.8973918E+00, -0.5467771E+00, -0.5467772E+00, -0.1042970E+01, -0.1042833E+01
 2,  0.0698,  0.4062,  0.8907453E+00,  0.8907453E+00, -0.6541542E+00, -0.6541544E+00, -0.1247791E+01, -0.1247626E+01
 2,  0.0834,  0.4062,  0.8814376E+00,  0.8814376E+00, -0.7790319E+00, -0.7790321E+00, -0.1485993E+01, -0.1485797E+01
 2,  0.0993,  0.4062,  0.8685702E+00,  0.8685702E+00, -0.9226135E+00, -0.9226137E+00, -0.1759873E+01, -0.1759641E+01
 2,  0.1176,  0.4062,  0.8510502E+00,  0.8510502E+00, -0.1085407E+01, -0.1085407E+01, -0.2070400E+01, -0.2070126E+01
 2,  0.1385,  0.4062,  0.8276153E+00,  0.8276153E+00, -0.1266864E+01, -0.1266865E+01, -0.2416527E+01, -0.2416208E+01
 2,  0.1620,  0.4062,  0.7969068E+00,  0.7969068E+00, -0.1465000E+01, -0.1465000E+01, -0.2794469E+01, -0.2794100E+01
 2,  0.1883,  0.4062,  0.7576005E+00,  0.7576005E+00, -0.1676064E+01, -0.1676065E+01, -0.3197071E+01, -0.3196649E+01
 2,  0.2170,  0.4062,  0.7086009E+00,  0.7086009E+00, -0.1894387E+01, -0.1894387E+01, -0.3613519E+01, -0.3613042E+01
 2,  0.2480,  0.4062,  0.6492763E+00,  0.6492763E+00, -0.2112521E+01, -0.2112521E+01, -0.4029606E+01, -0.4029074E+01
 2,  0.2809,  0.4062,  0.5796909E+00,  0.5796909E+00, -0.2321773E+01, -0.2321774E+01, -0.4428752E+01, -0.4428167E+01
 2,  0.3151,  0.4062,  0.5007680E+00,  0.5007680E+00, -0.2513137E+01, -0.2513137E+01, -0.4793776E+01, -0.4793143E+01
 2,  0.3500,  0.4062,  0.4143185E+00,  0.4143185E+00, -0.2678470E+01, -0.2678470E+01, -0.5109146E+01, -0.5108471E+01
 2,  0.3849,  0.4062,  0.3228981E+00,  0.3228981E+00, -0.2811666E+01, -0.2811667E+01, -0.5363216E+01, -0.5362508E+01
 2,  0.4191,  0.4062,  0.2295082E+00,  0.2295082E+00, -0.2909504E+01, -0.2909505E+01, -0.5549842E+01, -0.5549109E+01
